Time,Pressure_in,Pressure_out,Flow,Voltage
14759,0.00,0.00,0.00,-5.00
14772,0.00,0.00,0.00,-5.00
14784,0.00,0.00,0.00,-5.00
14797,0.00,0.00,0.00,-5.00
14809,0.00,0.00,0.00,-5.00
14820,0.00,0.00,0.00,-5.00
14834,0.00,0.00,0.00,-5.00
14845,0.00,0.00,0.00,-5.00
14858,0.00,0.00,0.00,-5.00
14861,0.00,0.00,0.00,-5.00
14878,0.00,0.00,0.00,-5.00
14895,0.00,0.00,0.00,-5.00
14910,0.00,0.00,0.00,-5.00
14921,0.00,0.00,0.00,-5.00
14927,0.00,0.00,0.00,-5.00
14942,0.00,0.00,0.00,-5.00
14959,0.00,0.00,0.00,-5.00
14968,0.00,0.00,0.00,-5.00
14985,0.00,0.00,0.00,-5.00
15000,0.00,0.00,0.00,-5.00
15013,0.00,0.00,0.00,-5.00
15025,0.00,0.00,0.00,-5.00
15037,0.00,0.00,0.00,-5.00
15048,0.00,0.00,0.00,-5.00
15063,0.00,0.00,0.00,-5.00
15075,0.00,0.00,0.00,-5.00
15085,0.00,0.00,0.00,-5.00
15092,0.00,0.00,0.00,-5.00
15111,0.00,0.00,0.00,-5.00
15119,0.00,0.00,0.00,-5.00
15136,0.00,0.00,0.00,-5.00
15152,0.00,0.00,0.00,-5.00
15165,0.00,0.00,0.00,-5.00
15178,0.00,0.00,0.00,-5.00
15191,0.00,0.00,0.00,-5.00
15197,0.00,0.00,0.00,-5.00
15215,0.00,0.00,0.00,-5.00
15227,0.00,0.00,0.00,-5.00
15243,0.00,0.00,0.00,-5.00
15255,0.00,0.00,0.00,-5.00
15267,0.00,0.00,0.00,-5.00
15280,0.00,0.00,0.00,-5.00
15292,0.00,0.00,0.00,-5.00
15304,0.00,0.00,0.00,-5.00
15311,0.00,0.00,0.00,-5.00
15329,0.00,0.00,0.00,-5.00
15341,0.00,0.00,0.00,-5.00
15355,0.00,0.00,0.00,-5.00
15355,0.00,0.00,0.00,-5.00
15381,0.00,0.00,0.00,-5.00
15392,0.00,0.00,0.00,-5.00
15392,0.00,0.00,0.00,-5.00
15419,0.00,0.00,0.00,-5.00
15432,0.00,0.00,0.00,-5.00
15444,0.00,0.00,0.00,-5.00
15457,0.00,0.00,0.00,-5.00
15462,0.00,0.00,0.00,-5.00
15479,0.00,0.00,0.00,-5.00
15497,0.00,0.00,0.00,-5.00
15507,0.00,0.00,0.00,-5.00
15513,0.00,0.00,0.00,-5.00
15531,0.00,0.00,0.00,-5.00
15545,0.00,0.00,0.00,-5.00
15548,0.00,0.00,0.00,-5.00
15566,0.00,0.00,0.00,-5.00
15583,0.00,0.00,0.00,-5.00
15587,0.00,0.00,0.00,-5.00
15604,0.00,0.00,0.00,-5.00
15618,0.00,0.00,0.00,-5.00
15636,0.00,0.00,0.00,-5.00
15645,0.00,0.00,0.00,-5.00
15660,0.00,0.00,0.00,-5.00
15673,0.00,0.00,0.00,-5.00
15686,0.00,0.00,0.00,-5.00
15698,0.00,0.00,0.00,-5.00
15714,0.00,0.00,0.00,-5.00
15726,0.00,0.00,0.00,-5.00
15737,0.00,0.00,0.00,-5.00
15749,0.00,0.00,0.00,-5.00
15763,0.00,0.00,0.00,-5.00
15776,0.00,0.00,0.00,-5.00
15788,0.00,0.00,0.00,-5.00
15789,0.00,0.00,0.00,-5.00
15810,0.00,0.00,0.00,-5.00
15818,0.00,0.00,0.00,-5.00
15838,0.00,0.00,0.00,-5.00
15853,0.00,0.00,0.00,-5.00
15865,0.00,0.00,0.00,-5.00
15875,0.00,0.00,0.00,-5.00
15890,0.00,0.00,0.00,-5.00
15903,0.00,0.00,0.00,-5.00
15915,0.00,0.00,0.00,-5.00
15927,0.00,0.00,0.00,-5.00
15937,0.00,0.00,0.00,-5.00
15954,0.00,0.00,0.00,-5.00
15968,0.00,0.00,0.00,-5.00
15980,0.00,0.00,0.00,-5.00
15981,0.00,0.00,0.00,-5.00
16005,0.00,0.00,0.00,-5.00
16018,0.00,0.00,0.00,-5.00
16031,0.00,0.00,0.00,-5.00
16040,0.00,0.00,0.00,-5.00
16058,0.00,0.00,0.00,-5.00
16070,0.00,0.00,0.00,-5.00
16083,0.00,0.00,0.00,-5.00
16095,0.00,0.00,0.00,-5.00
16108,0.00,0.00,0.00,-5.00
16120,0.00,0.00,0.00,-5.00
16133,0.00,0.00,0.00,-5.00
16142,0.00,0.00,0.00,-5.00
16158,0.00,0.00,0.00,-5.00
16169,0.00,0.00,0.00,-5.00
16180,0.00,0.00,0.00,-5.00
16198,0.00,0.00,0.00,-5.00
16207,0.00,0.00,0.00,-5.00
16214,0.00,0.00,0.00,-5.00
16232,0.00,0.00,0.00,-5.00
16248,0.00,0.00,0.00,-5.00
16256,0.00,0.00,0.00,-5.00
16272,0.00,0.00,0.00,-5.00
16284,0.00,0.00,0.00,-5.00
16296,0.00,0.00,0.00,-5.00
16312,0.00,0.00,0.00,-5.00
16324,0.00,0.00,0.00,-5.00
16337,0.00,0.00,0.00,-5.00
16345,0.00,0.00,0.00,-5.00
16361,0.00,0.00,0.00,-5.00
16368,0.00,0.00,0.00,-5.00
16384,0.00,0.00,0.00,-5.00
16399,0.00,0.00,0.00,-5.00
16410,0.00,0.00,0.00,-5.00
16424,0.00,0.00,0.00,-5.00
16424,0.00,0.00,0.00,-5.00
16451,0.00,0.00,0.00,-5.00
16462,0.00,0.00,0.00,-5.00
16476,0.00,0.00,0.00,-5.00
16486,0.00,0.00,0.00,-5.00
16501,0.00,0.00,0.00,-5.00
16513,0.00,0.00,0.00,-5.00
16525,0.00,0.00,0.00,-5.00
16542,0.00,0.00,0.00,-5.00
16549,0.00,0.00,0.00,-5.00
16566,0.00,0.00,0.00,-5.00
16578,0.00,0.00,0.00,-5.00
16587,0.00,0.00,0.00,-5.00
16601,0.00,0.00,0.00,-5.00
16607,0.00,0.00,0.00,-5.00
16627,0.00,0.00,0.00,-5.00
16634,0.00,0.00,0.00,-5.00
16652,0.00,0.00,0.00,-5.00
16668,0.00,0.00,0.00,-5.00
16680,0.00,0.00,0.00,-5.00
16693,0.00,0.00,0.00,-5.00
16706,0.00,0.00,0.00,-5.00
16718,0.00,0.00,0.00,-5.00
16730,0.00,0.00,0.00,-5.00
16742,0.00,0.00,0.00,-5.00
16746,0.00,0.00,0.00,-5.00
16767,0.00,0.00,0.00,-5.00
16769,0.00,0.00,0.00,-5.00
16796,0.00,0.00,0.00,-5.00
16806,0.00,0.00,0.00,-5.00
16817,0.00,0.00,0.00,-5.00
16834,0.00,0.00,0.00,-5.00
16846,0.00,0.00,0.00,-5.00
16847,0.00,0.00,0.00,-5.00
16865,0.00,0.00,0.00,-5.00
16882,0.00,0.00,0.00,-5.00
16895,0.00,0.00,0.00,-5.00
16910,0.00,0.00,0.00,-5.00
16923,0.00,0.00,0.00,-5.00
16935,0.00,0.00,0.00,-5.00
16947,0.00,0.00,0.00,-5.00
16958,0.00,0.00,0.00,-5.00
16971,0.00,0.00,0.00,-5.00
16985,0.00,0.00,0.00,-5.00
16997,0.00,0.00,0.00,-5.00
17004,0.00,0.00,0.00,-5.00
17025,0.00,0.00,0.00,-5.00
17037,0.00,0.00,0.00,-5.00
17050,0.00,0.00,0.00,-5.00
17059,0.00,0.00,0.00,-5.00
17074,0.00,0.00,0.00,-5.00
17074,0.00,0.00,0.00,-5.00
17100,0.00,0.00,0.00,-5.00
17111,0.00,0.00,0.00,-5.00
17124,0.00,0.00,0.00,-5.00
17139,0.00,0.00,0.00,-5.00
17151,0.00,0.00,0.00,-5.00
17165,0.00,0.00,0.00,-5.00
17177,0.00,0.00,0.00,-5.00
17182,0.00,0.00,0.00,-5.00
17199,0.00,0.00,0.00,-5.00
17216,0.00,0.00,0.00,-5.00
17227,0.00,0.00,0.00,-5.00
17237,0.00,0.00,0.00,-5.00
17254,0.00,0.00,0.00,-5.00
17263,0.00,0.00,0.00,-5.00
17279,0.00,0.00,0.00,-5.00
17288,0.00,0.00,0.00,-5.00
17306,0.00,0.00,0.00,-5.00
17316,0.00,0.00,0.00,-5.00
17329,0.00,0.00,0.00,-5.00
17340,0.00,0.00,0.00,-5.00
17353,0.00,0.00,0.00,-5.00
17365,0.00,0.00,0.00,-5.00
17378,0.00,0.00,0.00,-5.00
17394,0.00,0.00,0.00,-5.00
17404,0.00,0.00,0.00,-5.00
17415,0.00,0.00,0.00,-5.00
17428,0.00,0.00,0.00,-5.00
17443,0.00,0.00,0.00,-5.00
17449,0.00,0.00,0.00,-5.00
17465,0.00,0.00,0.00,-5.00
17476,0.00,0.00,0.00,-5.00
17486,0.00,0.00,0.00,-5.00
17507,0.00,0.00,0.00,-5.00
17520,0.00,0.00,0.00,-5.00
17532,0.00,0.00,0.00,-5.00
17534,0.00,0.00,0.00,-5.00
17554,0.00,0.00,0.00,-5.00
17570,0.00,0.00,0.00,-5.00
17582,0.00,0.00,0.00,-5.00
17594,0.00,0.00,0.00,-5.00
17601,0.00,0.00,0.00,-5.00
17615,0.00,0.00,0.00,-5.00
17632,0.00,0.00,0.00,-5.00
17647,0.00,0.00,0.00,-5.00
17657,0.00,0.00,0.00,-5.00
17673,0.00,0.00,0.00,-5.00
17676,0.00,0.00,0.00,-5.00
17694,0.00,0.00,0.00,-5.00
17709,0.00,0.00,0.00,-5.00
17713,0.00,0.00,0.00,-5.00
17735,0.00,0.00,0.00,-5.00
17749,0.00,0.00,0.00,-5.00
17762,0.00,0.00,0.00,-5.00
17775,0.00,0.00,0.00,-5.00
17787,0.00,0.00,0.00,-5.00
17800,0.00,0.00,0.00,-5.00
17808,0.00,0.00,0.00,-5.00
17816,0.00,0.00,0.00,-5.00
17836,0.00,0.00,0.00,-5.00
17842,0.00,0.00,0.00,-5.00
17861,0.00,0.00,0.00,-5.00
17875,0.00,0.00,0.00,-5.00
17890,0.00,0.00,0.00,-5.00
17892,0.00,0.00,0.00,-5.00
17914,0.00,0.00,0.00,-5.00
17925,0.00,0.00,0.00,-5.00
17925,0.00,0.00,0.00,-5.00
17951,0.00,0.00,0.00,-5.00
17964,0.00,0.00,0.00,-5.00
17979,0.00,0.00,0.00,-5.00
17991,0.00,0.00,0.00,-5.00
18004,0.00,0.00,0.00,-5.00
18016,0.00,0.00,0.00,-5.00
18029,0.00,0.00,0.00,-5.00
18038,0.00,0.00,0.00,-5.00
18048,0.00,0.00,0.00,-5.00
18066,0.00,0.00,0.00,-5.00
18070,0.00,0.00,0.00,-5.00
18088,0.00,0.00,0.00,-5.00
18107,0.00,0.00,0.00,-5.00
18118,0.00,0.00,0.00,-5.00
18127,0.00,0.00,0.00,-5.00
18135,0.00,0.00,0.00,-5.00
18152,0.00,0.00,0.00,-5.00
18170,0.00,0.00,0.00,-5.00
18182,0.00,0.00,0.00,-5.00
18193,0.00,0.00,0.00,-5.00
18208,0.00,0.00,0.00,-5.00
18221,0.00,0.00,0.00,-5.00
18233,0.00,0.00,0.00,-5.00
18245,0.00,0.00,0.00,-5.00
18258,0.00,0.00,0.00,-5.00
18270,0.00,0.00,0.00,-5.00
18277,0.00,0.00,0.00,-5.00
18295,0.00,0.00,0.00,-5.00
18308,0.00,0.00,0.00,-5.00
18320,0.00,0.00,0.00,-5.00
18332,0.00,0.00,0.00,-5.00
18348,0.00,0.00,0.00,-5.00
18358,0.00,0.00,0.00,-5.00
18373,0.00,0.00,0.00,-5.00
18377,0.00,0.00,0.00,-5.00
18397,0.00,0.00,0.00,-5.00
18410,0.00,0.00,0.00,-5.00
18422,0.00,0.00,0.00,-5.00
18434,0.00,0.00,0.00,-5.00
18449,0.00,0.00,0.00,-5.00
18462,0.00,0.00,0.00,-5.00
18474,0.00,0.00,0.00,-5.00
18487,0.00,0.00,0.00,-5.00
18499,0.00,0.00,0.00,-5.00
18511,0.00,0.00,0.00,-5.00
18524,0.00,0.00,0.00,-5.00
18536,0.00,0.00,0.00,-5.00
18549,0.00,0.00,0.00,-5.00
18565,0.00,0.00,0.00,-5.00
18577,0.00,0.00,0.00,-5.00
18589,0.00,0.00,0.00,-5.00
18602,0.00,0.00,0.00,-5.00
18614,0.00,0.00,0.00,-5.00
18626,0.00,0.00,0.00,-5.00
18639,0.00,0.00,0.00,-5.00
18651,0.00,0.00,0.00,-5.00
18664,0.00,0.00,0.00,-5.00
18676,0.00,0.00,0.00,-5.00
18692,0.00,0.00,0.00,-5.00
18702,0.00,0.00,0.00,-5.00
18702,0.00,0.00,0.00,-5.00
18728,0.00,0.00,0.00,-5.00
18741,0.00,0.00,0.00,-5.00
18754,0.00,0.00,0.00,-5.00
18765,0.00,0.00,0.00,-5.00
18778,0.00,0.00,0.00,-5.00
18790,0.00,0.00,0.00,-5.00
18805,0.00,0.00,0.00,-5.00
18819,0.00,0.00,0.00,-5.00
18831,0.00,0.00,0.00,-5.00
18843,0.00,0.00,0.00,-5.00
18855,0.00,0.00,0.00,-5.00
18868,0.00,0.00,0.00,-5.00
18880,0.00,0.00,0.00,-5.00
18892,0.00,0.00,0.00,-5.00
18905,0.00,0.00,0.00,-5.00
18921,0.00,0.00,0.00,-5.00
18933,0.00,0.00,0.00,-5.00
18946,0.00,0.00,0.00,-5.00
18957,0.00,0.00,0.00,-5.00
18970,0.00,0.00,0.00,-5.00
18982,0.00,0.00,0.00,-5.00
18995,0.00,0.00,0.00,-5.00
19007,0.00,0.00,0.00,-5.00
19020,0.00,0.00,0.00,-5.00
19032,0.00,0.00,0.00,-5.00
19048,0.00,0.00,0.00,-5.00
19061,0.00,0.00,0.00,-5.00
19072,0.00,0.00,0.00,-5.00
19085,0.00,0.00,0.00,-5.00
19097,0.00,0.00,0.00,-5.00
19098,0.00,0.00,0.00,-5.00
19114,0.00,0.00,0.00,-5.00
19135,0.00,0.00,0.00,-5.00
19147,0.00,0.00,0.00,-5.00
19163,0.00,0.00,0.00,-5.00
19175,0.00,0.00,0.00,-5.00
19184,0.00,0.00,0.00,-5.00
19199,0.00,0.00,0.00,-5.00
19212,0.00,0.00,0.00,-5.00
19225,0.00,0.00,0.00,-5.00
19236,0.00,0.00,0.00,-5.00
19249,0.00,0.00,0.00,-5.00
19261,0.00,0.00,0.00,-5.00
19273,0.00,0.00,0.00,-5.00
19289,0.00,0.00,0.00,-5.00
19301,0.00,0.00,0.00,-5.00
19305,0.00,0.00,0.00,-5.00
19324,0.00,0.00,0.00,-5.00
19339,0.00,0.00,0.00,-5.00
19350,0.00,0.00,0.00,-5.00
19364,0.00,0.00,0.00,-5.00
19374,0.00,0.00,0.00,-5.00
19381,0.00,0.00,0.00,-5.00
19398,0.00,0.00,0.00,-5.00
19414,0.00,0.00,0.00,-5.00
19430,0.00,0.00,0.00,-5.00
19440,0.00,0.00,0.00,-5.00
19446,0.00,0.00,0.00,-5.00
19467,0.00,0.00,0.00,-5.00
19478,0.00,0.00,0.00,-5.00
19491,0.00,0.00,0.00,-5.00
19503,0.00,0.00,0.00,-5.00
19519,0.00,0.00,0.00,-5.00
19531,0.00,0.00,0.00,-5.00
19537,0.00,0.00,0.00,-5.00
19556,0.00,0.00,0.00,-5.00
19569,0.00,0.00,0.00,-5.00
19582,0.00,0.00,0.00,-5.00
19594,0.00,0.00,0.00,-5.00
19603,0.00,0.00,0.00,-5.00
19619,0.00,0.00,0.00,-5.00
19631,0.00,0.00,0.00,-5.00
19646,0.00,0.00,0.00,-5.00
19655,0.00,0.00,0.00,-5.00
19673,0.00,0.00,0.00,-5.00
19684,0.00,0.00,0.00,-5.00
19696,0.00,0.00,0.00,-5.00
19708,0.00,0.00,0.00,-5.00
19720,0.00,0.00,0.00,-5.00
19732,0.00,0.00,0.00,-5.00
19744,0.00,0.00,0.00,-5.00
19760,0.00,0.00,0.00,-5.00
19773,0.00,0.00,0.00,-5.00
19785,0.00,0.00,0.00,-5.00
19797,0.00,0.00,0.00,-5.00
19811,0.00,0.00,0.00,-5.00
19822,0.00,0.00,0.00,-5.00
19835,0.00,0.00,0.00,-5.00
19847,0.00,0.00,0.00,-5.00
19855,0.00,0.00,0.00,-5.00
19875,0.00,0.00,0.00,-5.00
19888,0.00,0.00,0.00,-5.00
19900,0.00,0.00,0.00,-5.00
19912,0.00,0.00,0.00,-5.00
19925,0.00,0.00,0.00,-5.00
19937,0.00,0.00,0.00,-5.00
19949,0.00,0.00,0.00,-5.00
19961,0.00,0.00,0.00,-5.00
19974,0.00,0.00,0.00,-5.00
19986,0.00,0.00,0.00,-5.00
20003,0.00,0.00,0.00,-5.00
20015,0.00,0.00,0.00,-5.00
20027,0.00,0.00,0.00,-5.00
20039,0.00,0.00,0.00,-5.00
20052,0.00,0.00,0.00,-5.00
20065,0.00,0.00,0.00,-5.00
20074,0.00,0.00,0.00,-5.00
20082,0.00,0.00,0.00,-5.00
20101,0.00,0.00,0.00,-5.00
20115,0.00,0.00,0.00,-5.00
20129,0.00,0.00,0.00,-5.00
20142,0.00,0.00,0.00,-5.00
20154,0.00,0.00,0.00,-5.00
20166,0.00,0.00,0.00,-5.00
20178,0.00,0.00,0.00,-5.00
20191,0.00,0.00,0.00,-5.00
20203,0.00,0.00,0.00,-5.00
20216,0.00,0.00,0.00,-5.00
20232,0.00,0.00,0.00,-5.00
20238,0.00,0.00,0.00,-5.00
20254,0.00,0.00,0.00,-5.00
20269,0.00,0.00,0.00,-5.00
20279,0.00,0.00,0.00,-5.00
20288,0.00,0.00,0.00,-5.00
20308,0.00,0.00,0.00,-5.00
20319,0.00,0.00,0.00,-5.00
20331,0.00,0.00,0.00,-5.00
20343,0.00,0.00,0.00,-5.00
20358,0.00,0.00,0.00,-5.00
20371,0.00,0.00,0.00,-5.00
20384,0.00,0.00,0.00,-5.00
20396,0.00,0.00,0.00,-5.00
20401,0.00,0.00,0.00,-5.00
20413,0.00,0.00,0.00,-5.00
20431,0.00,0.00,0.00,-5.00
20446,0.00,0.00,0.00,-5.00
20455,0.00,0.00,0.00,-5.00
20463,0.00,0.00,0.00,-5.00
20479,0.00,0.00,0.00,-5.00
20495,0.00,0.00,0.00,-5.00
20513,0.00,0.00,0.00,-5.00
20524,0.00,0.00,0.00,-5.00
20536,0.00,0.00,0.00,-5.00
20548,0.00,0.00,0.00,-5.00
20560,0.00,0.00,0.00,-5.00
20572,0.00,0.00,0.00,-5.00
20588,0.00,0.00,0.00,-5.00
20600,0.00,0.00,0.00,-5.00
20605,0.00,0.00,0.00,-5.00
20623,0.00,0.00,0.00,-5.00
20623,0.00,0.00,0.00,-5.00
20649,0.00,0.00,0.00,-5.00
20660,0.00,0.00,0.00,-5.00
20673,0.00,0.00,0.00,-5.00
20673,0.00,0.00,0.00,-5.00
20700,0.00,0.00,0.00,-5.00
20710,0.00,0.00,0.00,-5.00
20728,0.00,0.00,0.00,-5.00
20740,0.00,0.00,0.00,-5.00
20751,0.00,0.00,0.00,-5.00
20764,0.00,0.00,0.00,-5.00
20777,0.00,0.00,0.00,-5.00
20789,0.00,0.00,0.00,-5.00
20801,0.00,0.00,0.00,-5.00
20813,0.00,0.00,0.00,-5.00
20830,0.00,0.00,0.00,-5.00
20841,0.00,0.00,0.00,-5.00
20854,0.00,0.00,0.00,-5.00
20866,0.00,0.00,0.00,-5.00
20879,0.00,0.00,0.00,-5.00
20891,0.00,0.00,0.00,-5.00
20903,0.00,0.00,0.00,-5.00
20916,0.00,0.00,0.00,-5.00
20928,0.00,0.00,0.00,-5.00
20940,0.00,0.00,0.00,-5.00
20956,0.00,0.00,0.00,-5.00
20969,0.00,0.00,0.00,-5.00
20981,0.00,0.00,0.00,-5.00
20994,0.00,0.00,0.00,-5.00
21003,0.00,0.00,0.00,-5.00
21014,0.00,0.00,0.00,-5.00
21031,0.00,0.00,0.00,-5.00
21041,0.00,0.00,0.00,-5.00
21054,0.00,0.00,0.00,-5.00
21069,0.00,0.00,0.00,-5.00
21084,0.00,0.00,0.00,-5.00
21095,0.00,0.00,0.00,-5.00
21105,0.00,0.00,0.00,-5.00
21122,0.00,0.00,0.00,-5.00
21134,0.00,0.00,0.00,-5.00
21147,0.00,0.00,0.00,-5.00
21160,0.00,0.00,0.00,-5.00
21171,0.00,0.00,0.00,-5.00
21185,0.00,0.00,0.00,-5.00
21198,0.00,0.00,0.00,-5.00
21210,0.00,0.00,0.00,-5.00
21222,0.00,0.00,0.00,-5.00
21235,0.00,0.00,0.00,-5.00
21248,0.00,0.00,0.00,-5.00
21260,0.00,0.00,0.00,-5.00
21274,0.00,0.00,0.00,-5.00
21284,0.00,0.00,0.00,-5.00
21296,0.00,0.00,0.00,-5.00
21313,0.00,0.00,0.00,-5.00
21325,0.00,0.00,0.00,-5.00
21337,0.00,0.00,0.00,-5.00
21350,0.00,0.00,0.00,-5.00
21362,0.00,0.00,0.00,-5.00
21374,0.00,0.00,0.00,-5.00
21387,0.00,0.00,0.00,-5.00
21399,0.00,0.00,0.00,-5.00
21411,0.00,0.00,0.00,-5.00
21427,0.00,0.00,0.00,-5.00
21439,0.00,0.00,0.00,-5.00
21452,0.00,0.00,0.00,-5.00
21464,0.00,0.00,0.00,-5.00
21477,0.00,0.00,0.00,-5.00
21489,0.00,0.00,0.00,-5.00
21502,0.00,0.00,0.00,-5.00
21514,0.00,0.00,0.00,-5.00
21526,0.00,0.00,0.00,-5.00
21542,0.00,0.00,0.00,-5.00
21555,0.00,0.00,0.00,-5.00
21567,0.00,0.00,0.00,-5.00
21579,0.00,0.00,0.00,-5.00
21592,0.00,0.00,0.00,-5.00
21604,0.00,0.00,0.00,-5.00
21616,0.00,0.00,0.00,-5.00
21629,0.00,0.00,0.00,-5.00
21641,0.00,0.00,0.00,-5.00
21657,0.00,0.00,0.00,-5.00
21669,0.00,0.00,0.00,-5.00
21682,0.00,0.00,0.00,-5.00
21694,0.00,0.00,0.00,-5.00
21707,0.00,0.00,0.00,-5.00
21719,0.00,0.00,0.00,-5.00
21731,0.00,0.00,0.00,-5.00
21743,0.00,0.00,0.00,-5.00
21751,0.00,0.00,0.00,-5.00
21765,0.00,0.00,0.00,-5.00
21782,0.00,0.00,0.00,-5.00
21796,0.00,0.00,0.00,-5.00
21808,0.00,0.00,0.00,-5.00
21821,0.00,0.00,0.00,-5.00
21833,0.00,0.00,0.00,-5.00
21846,0.00,0.00,0.00,-5.00
21858,0.00,0.00,0.00,-5.00
21870,0.00,0.00,0.00,-5.00
21882,0.00,0.00,0.00,-5.00
21898,0.00,0.00,0.00,-5.00
21910,0.00,0.00,0.00,-5.00
21923,0.00,0.00,0.00,-5.00
21936,0.00,0.00,0.00,-5.00
21948,0.00,0.00,0.00,-5.00
21960,0.00,0.00,0.00,-5.00
21973,0.00,0.00,0.00,-5.00
21985,0.00,0.00,0.00,-5.00
21997,0.00,0.00,0.00,-5.00
22010,0.00,0.00,0.00,-5.00
22026,0.00,0.00,0.00,-5.00
22038,0.00,0.00,0.00,-5.00
22050,0.00,0.00,0.00,-5.00
22062,0.00,0.00,0.00,-5.00
22075,0.00,0.00,0.00,-5.00
22087,0.00,0.00,0.00,-5.00
22099,0.00,0.00,0.00,-5.00
22111,0.00,0.00,0.00,-5.00
22123,0.00,0.00,0.00,-5.00
22139,0.00,0.00,0.00,-5.00
22152,0.00,0.00,0.00,-5.00
22164,0.00,0.00,0.00,-5.00
22177,0.00,0.00,0.00,-5.00
22189,0.00,0.00,0.00,-5.00
22202,0.00,0.00,0.00,-5.00
22214,0.00,0.00,0.00,-5.00
22226,0.00,0.00,0.00,-5.00
22238,0.00,0.00,0.00,-5.00
22254,0.00,0.00,0.00,-5.00
22266,0.00,0.00,0.00,-5.00
22279,0.00,0.00,0.00,-5.00
22291,0.00,0.00,0.00,-5.00
22300,0.00,0.00,0.00,-5.00
22317,0.00,0.00,0.00,-5.00
22329,0.00,0.00,0.00,-5.00
22341,0.00,0.00,0.00,-5.00
22351,0.00,0.00,0.00,-5.00
22363,0.00,0.00,0.00,-5.00
22382,0.00,0.00,0.00,-5.00
22393,0.00,0.00,0.00,-5.00
22406,0.00,0.00,0.00,-5.00
22417,0.00,0.00,0.00,-5.00
22417,0.00,0.00,0.00,-5.00
22444,0.00,0.00,0.00,-5.00
22456,0.00,0.00,0.00,-5.00
22468,0.00,0.00,0.00,-5.00
22480,0.00,0.00,0.00,-5.00
22496,0.00,0.00,0.00,-5.00
22505,0.00,0.00,0.00,-5.00
22520,0.00,0.00,0.00,-5.00
22526,0.00,0.00,0.00,-5.00
22536,0.00,0.00,0.00,-5.00
22554,0.00,0.00,0.00,-5.00
22569,0.00,0.00,0.00,-5.00
22569,0.00,0.00,0.00,-5.00
22594,0.00,0.00,0.00,-5.00
22610,0.00,0.00,0.00,-5.00
22623,0.00,0.00,0.00,-5.00
22635,0.00,0.00,0.00,-5.00
22636,0.00,0.00,0.00,-5.00
22661,0.00,0.00,0.00,-5.00
22673,0.00,0.00,0.00,-5.00
22685,0.00,0.00,0.00,-5.00
22697,0.00,0.00,0.00,-5.00
22710,0.00,0.00,0.00,-5.00
22719,0.00,0.00,0.00,-5.00
22736,0.00,0.00,0.00,-5.00
22751,0.00,0.00,0.00,-5.00
22756,0.00,0.00,0.00,-5.00
22768,0.00,0.00,0.00,-5.00
22784,0.00,0.00,0.00,-5.00
22800,0.00,0.00,0.00,-5.00
22810,0.00,0.00,0.00,-5.00
22815,0.00,0.00,0.00,-5.00
22833,0.00,0.00,0.00,-5.00
22850,0.00,0.00,0.00,-5.00
22865,0.00,0.00,0.00,-5.00
22875,0.00,0.00,0.00,-5.00
22890,0.00,0.00,0.00,-5.00
22903,0.00,0.00,0.00,-5.00
22915,0.00,0.00,0.00,-5.00
22927,0.00,0.00,0.00,-5.00
22939,0.00,0.00,0.00,-5.00
22952,0.00,0.00,0.00,-5.00
22965,0.00,0.00,0.00,-5.00
22975,0.00,0.00,0.00,-5.00
22986,0.00,0.00,0.00,-5.00
23005,0.00,0.00,0.00,-5.00
23016,0.00,0.00,0.00,-5.00
23029,0.00,0.00,0.00,-5.00
23038,0.00,0.00,0.00,-5.00
23054,0.00,0.00,0.00,-5.00
23062,0.00,0.00,0.00,-5.00
23078,0.00,0.00,0.00,-5.00
23094,0.00,0.00,0.00,-5.00
23106,0.00,0.00,0.00,-5.00
23119,0.00,0.00,0.00,-5.00
23131,0.00,0.00,0.00,-5.00
23137,0.00,0.00,0.00,-5.00
23156,0.00,0.00,0.00,-5.00
23157,0.00,0.00,0.00,-5.00
23174,0.00,0.00,0.00,-5.00
23183,0.00,0.00,0.00,-5.00
23204,0.00,0.00,0.00,-5.00
23222,0.00,0.00,0.00,-5.00
23234,0.00,0.00,0.00,-5.00
23234,0.00,0.00,0.00,-5.00
23258,0.00,0.00,0.00,-5.00
23271,0.00,0.00,0.00,-5.00
23283,0.00,0.00,0.00,-5.00
23296,0.00,0.00,0.00,-5.00
23308,0.00,0.00,0.00,-5.00
23324,0.00,0.00,0.00,-5.00
23336,0.00,0.00,0.00,-5.00
23348,0.00,0.00,0.00,-5.00
23360,0.00,0.00,0.00,-5.00
23372,0.00,0.00,0.00,-5.00
23385,0.00,0.00,0.00,-5.00
23397,0.00,0.00,0.00,-5.00
23410,0.00,0.00,0.00,-5.00
23423,0.00,0.00,0.00,-5.00
23435,0.00,0.00,0.00,-5.00
23450,0.00,0.00,0.00,-5.00
23463,0.00,0.00,0.00,-5.00
23465,0.00,0.00,0.00,-5.00
23482,0.00,0.00,0.00,-5.00
23500,0.00,0.00,0.00,-5.00
23512,0.00,0.00,0.00,-5.00
23524,0.00,0.00,0.00,-5.00
23537,0.00,0.00,0.00,-5.00
23549,0.00,0.00,0.00,-5.00
23565,0.00,0.00,0.00,-5.00
23576,0.00,0.00,0.00,-5.00
23576,0.00,0.00,0.00,-5.00
23594,0.00,0.00,0.00,-5.00
23615,0.00,0.00,0.00,-5.00
23627,0.00,0.00,0.00,-5.00
