Time,Pressure_in,Pressure_out,Flow,Voltage
28984,0.00,0.00,0.00,-2.37
28997,0.00,0.00,0.00,-2.12
29010,0.00,0.00,0.00,-1.87
29023,0.00,0.00,0.00,-1.62
29034,0.00,0.00,0.00,-1.38
29046,0.00,0.00,0.00,-1.15
29063,0.00,0.00,0.00,-0.91
29075,0.00,0.00,0.00,-0.68
29087,0.00,0.00,0.00,-0.46
29100,0.00,0.00,0.00,-0.23
29112,0.00,0.00,0.00,-0.01
29124,0.00,0.00,0.00,0.20
29140,0.00,0.00,0.00,0.39
29153,0.00,0.00,0.00,0.62
29165,0.00,0.00,0.00,0.82
29173,0.00,0.00,0.00,1.00
29190,0.00,0.00,0.00,1.21
29202,0.00,0.00,0.00,1.38
29208,0.00,0.00,0.00,1.57
29223,0.00,0.00,0.00,1.76
29240,0.00,0.00,0.00,1.93
29256,0.00,0.00,0.00,2.10
29268,0.00,0.00,0.00,2.27
29280,0.00,0.00,0.00,2.43
29296,0.00,0.00,0.00,2.59
29308,0.00,0.00,0.00,2.74
29322,0.00,0.00,0.00,2.89
29329,0.00,0.00,0.00,3.03
29345,0.00,0.00,0.00,3.17
29358,0.00,0.00,0.00,3.30
29374,0.00,0.00,0.00,3.43
29386,0.00,0.00,0.00,3.56
29399,0.00,0.00,0.00,3.68
29411,0.00,0.00,0.00,3.79
29424,0.00,0.00,0.00,3.90
29428,0.00,0.00,0.00,4.00
29452,0.00,0.00,0.00,4.10
29464,0.00,0.00,0.00,4.20
29474,0.00,0.00,0.00,4.28
29490,0.00,0.00,0.00,4.37
29499,0.00,0.00,0.00,4.45
29511,0.00,0.00,0.00,4.52
29528,0.00,0.00,0.00,4.59
29542,0.00,0.00,0.00,4.65
29555,0.00,0.00,0.00,4.71
29567,0.00,0.00,0.00,4.76
29579,0.00,0.00,0.00,4.81
29591,0.00,0.00,0.00,4.85
29607,0.00,0.00,0.00,4.89
29620,0.00,0.00,0.00,4.92
29632,0.00,0.00,0.00,4.95
29644,0.00,0.00,0.00,4.97
29657,0.00,0.00,0.00,4.98
29669,0.00,0.00,0.00,4.99
29685,0.00,0.00,0.00,5.00
29697,0.00,0.00,0.00,5.00
29710,0.00,0.00,0.00,4.99
29723,0.00,0.00,0.00,4.98
29726,0.00,0.00,0.00,4.97
29748,0.00,0.00,0.00,4.95
29762,0.00,0.00,0.00,4.92
29775,0.00,0.00,0.00,4.89
29788,0.00,0.00,0.00,4.85
29800,0.00,0.00,0.00,4.81
29812,0.00,0.00,0.00,4.76
29825,0.00,0.00,0.00,4.70
29840,0.00,0.00,0.00,4.65
29853,0.00,0.00,0.00,4.59
29865,0.00,0.00,0.00,4.52
29878,0.00,0.00,0.00,4.44
29890,0.00,0.00,0.00,4.37
29899,0.00,0.00,0.00,4.28
29914,0.00,0.00,0.00,4.18
29925,0.00,0.00,0.00,4.10
29944,0.00,0.00,0.00,4.00
29957,0.00,0.00,0.00,3.88
29968,0.00,0.00,0.00,3.78
29980,0.00,0.00,0.00,3.67
29996,0.00,0.00,0.00,3.56
30009,0.00,0.00,0.00,3.42
30021,0.00,0.00,0.00,3.29
30033,0.00,0.00,0.00,3.17
30046,0.00,0.00,0.00,3.02
30058,0.00,0.00,0.00,2.88
30074,0.00,0.00,0.00,2.74
30075,0.00,0.00,0.00,2.57
30099,0.00,0.00,0.00,2.42
30111,0.00,0.00,0.00,2.27
30124,0.00,0.00,0.00,2.09
30135,0.00,0.00,0.00,1.91
30151,0.00,0.00,0.00,1.75
30164,0.00,0.00,0.00,1.57
30176,0.00,0.00,0.00,1.37
30189,0.00,0.00,0.00,1.20
30201,0.00,0.00,0.00,1.00
30213,0.00,0.00,0.00,0.79
30229,0.00,0.00,0.00,0.60
30242,0.00,0.00,0.00,0.39
30254,0.00,0.00,0.00,0.17
30267,0.00,0.00,0.00,-0.03
30279,0.00,0.00,0.00,-0.25
30291,0.00,0.00,0.00,-0.47
30307,0.00,0.00,0.00,-0.70
30320,0.00,0.00,0.00,-0.93
30332,0.00,0.00,0.00,-1.16
30345,0.00,0.00,0.00,-1.40
30357,0.00,0.00,0.00,-1.64
30370,0.00,0.00,0.00,-1.87
30383,0.00,0.00,0.00,-2.14
30397,0.00,0.00,0.00,-2.39
30409,0.00,0.00,0.00,-2.62
30422,0.00,0.00,0.00,-2.90
30434,0.00,0.00,0.00,-3.16
30446,0.00,0.00,0.00,-3.41
30463,0.00,0.00,0.00,-3.68
30475,0.00,0.00,0.00,-3.97
30488,0.00,0.00,0.00,-4.22
30500,0.00,0.00,0.00,-4.50
30513,0.00,0.00,0.00,-4.80
30525,0.00,0.00,0.00,-5.06
30540,0.00,0.00,0.00,-5.34
30554,0.00,0.00,0.00,-5.65
30566,0.00,0.00,0.00,-5.92
30578,0.00,0.00,0.00,-6.21
30591,0.00,0.00,0.00,-6.51
30603,0.00,0.00,0.00,-6.80
30619,0.00,0.00,0.00,-7.10
30631,0.00,0.00,0.00,-7.40
30644,0.00,0.00,0.00,-7.71
30656,0.00,0.00,0.00,-8.01
30668,0.00,0.00,0.00,-8.32
30680,0.00,0.00,0.00,-8.63
30697,0.00,0.00,0.00,-8.94
30709,0.00,0.00,0.00,-9.25
30721,0.00,0.00,0.00,-9.54
30733,0.00,0.00,0.00,-9.88
30746,0.00,0.00,0.00,-10.20
30758,0.00,0.00,0.00,-10.49
30774,0.00,0.00,0.00,-10.83
30787,0.00,0.00,0.00,-11.15
30799,0.00,0.00,0.00,-11.45
30812,0.00,0.00,0.00,-11.80
30824,0.00,0.00,0.00,-12.12
30837,0.00,0.00,0.00,-12.44
30852,0.00,0.00,0.00,-12.77
30864,0.00,0.00,0.00,-13.09
30877,0.00,0.00,0.00,-13.42
30890,0.00,0.00,0.00,-13.72
30902,0.00,0.00,0.00,-14.07
30917,0.00,0.00,0.00,-14.40
30930,0.00,0.00,0.00,-14.72
30942,0.00,0.00,0.00,-15.05
30955,0.00,0.00,0.00,-15.38
30968,0.00,0.00,0.00,-15.70
30980,0.00,0.00,0.00,-16.03
30996,0.00,0.00,0.00,-16.36
31009,0.00,0.00,0.00,-16.68
31021,0.00,0.00,0.00,-17.01
31033,0.00,0.00,0.00,-17.33
31045,0.00,0.00,0.00,-17.66
31060,0.00,0.00,0.00,-17.98
31073,0.00,0.00,0.00,-18.30
31086,0.00,0.00,0.00,-18.62
31099,0.00,0.00,0.00,-18.94
31111,0.00,0.00,0.00,-19.26
31123,0.00,0.00,0.00,-19.58
31139,0.00,0.00,0.00,-19.90
31151,0.00,0.00,0.00,-20.22
31164,0.00,0.00,0.00,-20.53
31177,0.00,0.00,0.00,-20.84
31189,0.00,0.00,0.00,-21.16
31201,0.00,0.00,0.00,-21.47
31217,0.00,0.00,0.00,-21.77
31229,0.00,0.00,0.00,-22.08
31242,0.00,0.00,0.00,-22.39
31254,0.00,0.00,0.00,-22.69
31266,0.00,0.00,0.00,-22.99
31282,0.00,0.00,0.00,-23.29
31294,0.00,0.00,0.00,-23.58
31307,0.00,0.00,0.00,-23.88
31319,0.00,0.00,0.00,-24.19
31332,0.00,0.00,0.00,-24.46
31343,0.00,0.00,0.00,-24.75
31360,0.00,0.00,0.00,-25.03
31372,0.00,0.00,0.00,-25.31
31385,0.00,0.00,0.00,-25.59
31397,0.00,0.00,0.00,-25.86
31410,0.00,0.00,0.00,-26.14
31422,0.00,0.00,0.00,-26.41
31437,0.00,0.00,0.00,-26.67
31450,0.00,0.00,0.00,-26.96
31463,0.00,0.00,0.00,-27.20
31475,0.00,0.00,0.00,-27.46
31487,0.00,0.00,0.00,-27.71
31503,0.00,0.00,0.00,-27.96
31516,0.00,0.00,0.00,-28.21
31528,0.00,0.00,0.00,-28.45
31542,0.00,0.00,0.00,-28.69
31554,0.00,0.00,0.00,-28.93
31566,0.00,0.00,0.00,-29.16
31582,0.00,0.00,0.00,-29.41
31594,0.00,0.00,0.00,-29.61
31606,0.00,0.00,0.00,-29.83
31619,0.00,0.00,0.00,-30.07
31630,0.00,0.00,0.00,-30.27
31643,0.00,0.00,0.00,-30.47
31659,0.00,0.00,0.00,-30.68
31671,0.00,0.00,0.00,-30.88
31684,0.00,0.00,0.00,-31.08
31696,0.00,0.00,0.00,-31.27
31709,0.00,0.00,0.00,-31.47
31725,0.00,0.00,0.00,-31.64
31737,0.00,0.00,0.00,-31.82
31749,0.00,0.00,0.00,-32.01
31762,0.00,0.00,0.00,-32.16
31774,0.00,0.00,0.00,-32.33
31787,0.00,0.00,0.00,-32.50
31802,0.00,0.00,0.00,-32.65
31815,0.00,0.00,0.00,-32.80
31827,0.00,0.00,0.00,-32.94
31839,0.00,0.00,0.00,-33.10
31852,0.00,0.00,0.00,-33.22
31864,0.00,0.00,0.00,-33.36
31880,0.00,0.00,0.00,-33.49
31894,0.00,0.00,0.00,-33.60
31906,0.00,0.00,0.00,-33.72
31918,0.00,0.00,0.00,-33.84
31930,0.00,0.00,0.00,-33.94
31946,0.00,0.00,0.00,-34.04
31958,0.00,0.00,0.00,-34.14
31972,0.00,0.00,0.00,-34.24
31983,0.00,0.00,0.00,-34.32
31995,0.00,0.00,0.00,-34.40
32007,0.00,0.00,0.00,-34.48
32024,0.00,0.00,0.00,-34.55
32036,0.00,0.00,0.00,-34.62
32049,0.00,0.00,0.00,-34.68
32061,0.00,0.00,0.00,-34.73
32073,0.00,0.00,0.00,-34.78
32085,0.00,0.00,0.00,-34.83
32102,0.00,0.00,0.00,-34.87
32114,0.00,0.00,0.00,-34.90
32126,0.00,0.00,0.00,-34.93
32138,0.00,0.00,0.00,-34.96
32151,0.00,0.00,0.00,-34.98
32166,0.00,0.00,0.00,-34.99
32179,0.00,0.00,0.00,-35.00
32192,0.00,0.00,0.00,-35.00
32204,0.00,0.00,0.00,-35.00
32216,0.00,0.00,0.00,-34.99
32229,0.00,0.00,0.00,-34.97
32245,0.00,0.00,0.00,-34.96
32257,0.00,0.00,0.00,-34.93
32270,0.00,0.00,0.00,-34.90
32282,0.00,0.00,0.00,-34.87
32294,0.00,0.00,0.00,-34.83
32311,0.00,0.00,0.00,-34.78
32323,0.00,0.00,0.00,-34.73
32335,0.00,0.00,0.00,-34.68
32348,0.00,0.00,0.00,-34.61
32360,0.00,0.00,0.00,-34.55
32372,0.00,0.00,0.00,-34.48
32388,0.00,0.00,0.00,-34.40
32400,0.00,0.00,0.00,-34.31
32413,0.00,0.00,0.00,-34.23
32425,0.00,0.00,0.00,-34.14
32438,0.00,0.00,0.00,-34.04
32449,0.00,0.00,0.00,-33.93
32466,0.00,0.00,0.00,-33.83
32478,0.00,0.00,0.00,-33.71
32491,0.00,0.00,0.00,-33.60
32503,0.00,0.00,0.00,-33.48
32516,0.00,0.00,0.00,-33.35
32531,0.00,0.00,0.00,-33.21
32544,0.00,0.00,0.00,-33.08
32556,0.00,0.00,0.00,-32.94
32569,0.00,0.00,0.00,-32.79
32581,0.00,0.00,0.00,-32.63
32593,0.00,0.00,0.00,-32.49
32609,0.00,0.00,0.00,-32.32
32622,0.00,0.00,0.00,-32.15
32634,0.00,0.00,0.00,-31.98
32647,0.00,0.00,0.00,-31.81
32659,0.00,0.00,0.00,-31.63
32675,0.00,0.00,0.00,-31.44
32687,0.00,0.00,0.00,-31.25
32700,0.00,0.00,0.00,-31.06
32712,0.00,0.00,0.00,-30.86
32725,0.00,0.00,0.00,-30.68
32737,0.00,0.00,0.00,-30.46
32752,0.00,0.00,0.00,-30.25
32765,0.00,0.00,0.00,-30.04
32777,0.00,0.00,0.00,-29.82
32789,0.00,0.00,0.00,-29.60
32803,0.00,0.00,0.00,-29.37
32815,0.00,0.00,0.00,-29.14
32830,0.00,0.00,0.00,-28.91
32843,0.00,0.00,0.00,-28.67
32856,0.00,0.00,0.00,-28.41
32869,0.00,0.00,0.00,-28.19
32880,0.00,0.00,0.00,-27.94
32896,0.00,0.00,0.00,-27.69
32909,0.00,0.00,0.00,-27.44
32920,0.00,0.00,0.00,-27.18
32933,0.00,0.00,0.00,-26.92
32946,0.00,0.00,0.00,-26.63
32958,0.00,0.00,0.00,-26.39
32974,0.00,0.00,0.00,-26.12
32986,0.00,0.00,0.00,-25.82
32999,0.00,0.00,0.00,-25.57
33011,0.00,0.00,0.00,-25.29
33023,0.00,0.00,0.00,-25.01
33039,0.00,0.00,0.00,-24.72
33051,0.00,0.00,0.00,-24.44
33064,0.00,0.00,0.00,-24.15
33077,0.00,0.00,0.00,-23.86
33089,0.00,0.00,0.00,-23.56
33102,0.00,0.00,0.00,-23.26
33117,0.00,0.00,0.00,-22.94
33130,0.00,0.00,0.00,-22.67
33142,0.00,0.00,0.00,-22.36
33155,0.00,0.00,0.00,-22.03
33169,0.00,0.00,0.00,-21.75
33181,0.00,0.00,0.00,-21.44
33196,0.00,0.00,0.00,-21.13
33208,0.00,0.00,0.00,-20.80
33221,0.00,0.00,0.00,-20.51
33232,0.00,0.00,0.00,-20.19
33244,0.00,0.00,0.00,-19.85
33261,0.00,0.00,0.00,-19.56
33273,0.00,0.00,0.00,-19.24
33285,0.00,0.00,0.00,-18.90
33297,0.00,0.00,0.00,-18.60
33310,0.00,0.00,0.00,-18.28
33320,0.00,0.00,0.00,-17.95
33334,0.00,0.00,0.00,-17.61
33351,0.00,0.00,0.00,-17.31
33354,0.00,0.00,0.00,-16.98
33375,0.00,0.00,0.00,-16.63
33385,0.00,0.00,0.00,-16.33
33405,0.00,0.00,0.00,-16.00
33417,0.00,0.00,0.00,-15.65
33429,0.00,0.00,0.00,-15.33
33442,0.00,0.00,0.00,-15.03
33454,0.00,0.00,0.00,-14.67
33466,0.00,0.00,0.00,-14.35
33482,0.00,0.00,0.00,-14.05
33495,0.00,0.00,0.00,-13.72
33507,0.00,0.00,0.00,-13.37
33519,0.00,0.00,0.00,-13.04
33532,0.00,0.00,0.00,-12.74
33544,0.00,0.00,0.00,-12.39
33560,0.00,0.00,0.00,-12.07
33572,0.00,0.00,0.00,-11.77
33585,0.00,0.00,0.00,-11.43
33597,0.00,0.00,0.00,-11.10
33609,0.00,0.00,0.00,-10.81
33625,0.00,0.00,0.00,-10.49
33637,0.00,0.00,0.00,-10.15
33649,0.00,0.00,0.00,-9.83
33662,0.00,0.00,0.00,-9.54
33674,0.00,0.00,0.00,-9.20
33687,0.00,0.00,0.00,-8.89
33703,0.00,0.00,0.00,-8.60
33715,0.00,0.00,0.00,-8.27
33728,0.00,0.00,0.00,-7.97
33740,0.00,0.00,0.00,-7.68
33753,0.00,0.00,0.00,-7.36
33765,0.00,0.00,0.00,-7.06
33781,0.00,0.00,0.00,-6.78
33794,0.00,0.00,0.00,-6.48
33807,0.00,0.00,0.00,-6.17
33819,0.00,0.00,0.00,-5.90
33831,0.00,0.00,0.00,-5.61
33843,0.00,0.00,0.00,-5.32
33858,0.00,0.00,0.00,-5.04
33870,0.00,0.00,0.00,-4.75
33883,0.00,0.00,0.00,-4.48
33896,0.00,0.00,0.00,-4.20
33908,0.00,0.00,0.00,-3.93
33918,0.00,0.00,0.00,-3.68
33936,0.00,0.00,0.00,-3.39
33947,0.00,0.00,0.00,-3.12
33961,0.00,0.00,0.00,-2.88
33972,0.00,0.00,0.00,-2.60
33985,0.00,0.00,0.00,-2.35
33998,0.00,0.00,0.00,-2.12
34014,0.00,0.00,0.00,-1.85
34025,0.00,0.00,0.00,-1.60
34037,0.00,0.00,0.00,-1.38
34052,0.00,0.00,0.00,-1.13
34065,0.00,0.00,0.00,-0.89
34077,0.00,0.00,0.00,-0.68
34092,0.00,0.00,0.00,-0.46
34105,0.00,0.00,0.00,-0.22
34117,0.00,0.00,0.00,-0.01
34130,0.00,0.00,0.00,0.20
34142,0.00,0.00,0.00,0.43
34150,0.00,0.00,0.00,0.62
34166,0.00,0.00,0.00,0.82
34182,0.00,0.00,0.00,1.02
34184,0.00,0.00,0.00,1.21
34201,0.00,0.00,0.00,1.40
34218,0.00,0.00,0.00,1.57
34233,0.00,0.00,0.00,1.76
34243,0.00,0.00,0.00,1.94
34254,0.00,0.00,0.00,2.10
34273,0.00,0.00,0.00,2.28
34286,0.00,0.00,0.00,2.44
34298,0.00,0.00,0.00,2.59
34310,0.00,0.00,0.00,2.75
34322,0.00,0.00,0.00,2.90
34338,0.00,0.00,0.00,3.03
34350,0.00,0.00,0.00,3.18
34362,0.00,0.00,0.00,3.31
34375,0.00,0.00,0.00,3.43
34387,0.00,0.00,0.00,3.56
34399,0.00,0.00,0.00,3.69
34415,0.00,0.00,0.00,3.79
34428,0.00,0.00,0.00,3.90
34441,0.00,0.00,0.00,4.01
34453,0.00,0.00,0.00,4.10
34465,0.00,0.00,0.00,4.20
34478,0.00,0.00,0.00,4.29
34494,0.00,0.00,0.00,4.37
34506,0.00,0.00,0.00,4.45
34518,0.00,0.00,0.00,4.52
34531,0.00,0.00,0.00,4.59
34543,0.00,0.00,0.00,4.66
34555,0.00,0.00,0.00,4.71
34571,0.00,0.00,0.00,4.77
34584,0.00,0.00,0.00,4.81
34596,0.00,0.00,0.00,4.85
34608,0.00,0.00,0.00,4.89
34619,0.00,0.00,0.00,4.92
34633,0.00,0.00,0.00,4.95
34649,0.00,0.00,0.00,4.97
34662,0.00,0.00,0.00,4.98
34675,0.00,0.00,0.00,4.99
34687,0.00,0.00,0.00,5.00
34700,0.00,0.00,0.00,5.00
34711,0.00,0.00,0.00,4.99
34727,0.00,0.00,0.00,4.98
34739,0.00,0.00,0.00,4.97
34752,0.00,0.00,0.00,4.95
34763,0.00,0.00,0.00,4.92
34777,0.00,0.00,0.00,4.88
34789,0.00,0.00,0.00,4.85
34805,0.00,0.00,0.00,4.81
34817,0.00,0.00,0.00,4.76
34829,0.00,0.00,0.00,4.70
34842,0.00,0.00,0.00,4.65
34855,0.00,0.00,0.00,4.58
34867,0.00,0.00,0.00,4.51
34883,0.00,0.00,0.00,4.44
34895,0.00,0.00,0.00,4.36
34908,0.00,0.00,0.00,4.27
34920,0.00,0.00,0.00,4.18
34932,0.00,0.00,0.00,4.09
34944,0.00,0.00,0.00,4.00
34960,0.00,0.00,0.00,3.88
34974,0.00,0.00,0.00,3.77
34985,0.00,0.00,0.00,3.67
34998,0.00,0.00,0.00,3.54
35010,0.00,0.00,0.00,3.41
35022,0.00,0.00,0.00,3.29
35038,0.00,0.00,0.00,3.15
35051,0.00,0.00,0.00,3.01
35063,0.00,0.00,0.00,2.88
35075,0.00,0.00,0.00,2.72
35087,0.00,0.00,0.00,2.56
35101,0.00,0.00,0.00,2.42
35116,0.00,0.00,0.00,2.25
35128,0.00,0.00,0.00,2.07
35141,0.00,0.00,0.00,1.91
35153,0.00,0.00,0.00,1.74
35166,0.00,0.00,0.00,1.56
35178,0.00,0.00,0.00,1.37
35193,0.00,0.00,0.00,1.18
35206,0.00,0.00,0.00,0.99
35219,0.00,0.00,0.00,0.79
35232,0.00,0.00,0.00,0.58
35243,0.00,0.00,0.00,0.39
35257,0.00,0.00,0.00,0.17
35272,0.00,0.00,0.00,-0.05
35283,0.00,0.00,0.00,-0.25
35298,0.00,0.00,0.00,-0.49
35300,0.00,0.00,0.00,-0.72
35316,0.00,0.00,0.00,-0.93
35332,0.00,0.00,0.00,-1.18
35350,0.00,0.00,0.00,-1.42
35362,0.00,0.00,0.00,-1.64
35374,0.00,0.00,0.00,-1.91
35386,0.00,0.00,0.00,-2.15
35399,0.00,0.00,0.00,-2.39
35411,0.00,0.00,0.00,-2.64
35427,0.00,0.00,0.00,-2.92
35440,0.00,0.00,0.00,-3.16
35453,0.00,0.00,0.00,-3.43
35465,0.00,0.00,0.00,-3.72
35475,0.00,0.00,0.00,-3.97
35482,0.00,0.00,0.00,-4.24
35501,0.00,0.00,0.00,-4.54
35518,0.00,0.00,0.00,-4.80
35531,0.00,0.00,0.00,-5.08
35542,0.00,0.00,0.00,-5.36
35551,0.00,0.00,0.00,-5.65
35567,0.00,0.00,0.00,-5.94
35582,0.00,0.00,0.00,-6.24
35596,0.00,0.00,0.00,-6.53
35608,0.00,0.00,0.00,-6.83
35620,0.00,0.00,0.00,-7.13
35633,0.00,0.00,0.00,-7.43
35645,0.00,0.00,0.00,-7.73
35661,0.00,0.00,0.00,-8.04
35670,0.00,0.00,0.00,-8.32
35687,0.00,0.00,0.00,-8.65
35700,0.00,0.00,0.00,-8.96
35709,0.00,0.00,0.00,-9.25
35717,0.00,0.00,0.00,-9.59
35738,0.00,0.00,0.00,-9.90
35751,0.00,0.00,0.00,-10.20
35765,0.00,0.00,0.00,-10.54
35777,0.00,0.00,0.00,-10.86
35789,0.00,0.00,0.00,-11.15
35804,0.00,0.00,0.00,-11.50
35816,0.00,0.00,0.00,-11.82
35829,0.00,0.00,0.00,-12.12
35841,0.00,0.00,0.00,-12.44
35853,0.00,0.00,0.00,-12.79
35865,0.00,0.00,0.00,-13.12
35882,0.00,0.00,0.00,-13.42
35896,0.00,0.00,0.00,-13.77
35908,0.00,0.00,0.00,-14.10
35920,0.00,0.00,0.00,-14.40
